step,drift_score
112000,2.677760907073519e-07
112032,3.006920885683885e-07
112064,2.224053909529501e-07
112096,2.271500392932797e-07
112128,2.197365262615147e-07
112160,2.013510139427375e-07
112192,2.0639220280433767e-07
112224,2.090610674957731e-07
112256,2.1291609427229089e-07
112288,2.621418208032105e-07
112320,2.3041198502725629e-07
112352,2.793411710369053e-07
112384,2.479078757822217e-07
112416,2.849754409410467e-07
112448,2.9298203501535294e-07
112480,3.0247133169601215e-07
112512,3.178914388020833e-07
112544,3.1373987150429495e-07
112576,2.9031317032391754e-07
112608,3.330150053868839e-07
112640,3.6237251699267333e-07
112672,3.5347630135455533e-07
112704,3.3331154590815453e-07
112736,3.6593100324792054e-07
112768,3.5466246343963775e-07
112800,3.677102463755442e-07
112832,3.6296559803521454e-07
112864,3.1344333098302434e-07
112896,3.2322916818495416e-07
112928,3.4250430206754314e-07
112960,3.1403641202556555e-07
112992,2.852719814623173e-07
113024,2.740034416540345e-07
113056,3.003955480471179e-07
113088,2.787480899943641e-07
113120,3.294565191316367e-07
113152,3.6385521959902636e-07
113184,3.1018138524904773e-07
113216,3.1700181723827155e-07
113248,3.149260335893773e-07
113280,3.063263584725299e-07
113312,3.006920885683885e-07
113344,3.822407319178036e-07
113376,2.9594744022805894e-07
113408,3.7868224566255636e-07
113440,3.2619457339766016e-07
113472,3.0751252055761234e-07
113504,2.686657122711637e-07
113536,2.419770653568097e-07
113568,3.6682062481173236e-07
113600,3.7719954305620334e-07
113632,3.766064620136622e-07
113664,4.092259193534282e-07
113696,3.8431651556669776e-07
113728,3.6415176012029696e-07
113760,3.7334451627968557e-07
113792,3.8609575869432134e-07
113824,3.7245489471587375e-07
113856,3.2767727600401313e-07
113888,3.4102159946119017e-07
113920,2.8378927885596433e-07
113952,3.5673824708853193e-07
113984,3.267876544402013e-07
114016,3.027678722172827e-07
114048,3.235257087062247e-07
114080,3.1848451984462453e-07
114112,2.7489306321784633e-07
114144,2.197365262615147e-07
114176,2.375289575377507e-07
114208,2.485009568247629e-07
114240,2.286327418996327e-07
114272,3.119606283766713e-07
114304,3.1285024994048313e-07
114336,2.858650625048585e-07
114368,3.0543673690871815e-07
114400,3.1640873619573034e-07
114432,2.493905783885747e-07
114464,2.476113352609511e-07
114496,2.7222419852641093e-07
114528,2.508732809949277e-07
114560,2.9565089970678833e-07
114592,3.1047792577031834e-07
114624,3.0128516961092973e-07
114656,3.0543673690871815e-07
114688,2.9535435918551773e-07
114720,3.4843511249295514e-07
114752,3.2026376297224816e-07
114784,3.6533792220537933e-07
114816,3.7512375940730915e-07
114848,3.057332774299887e-07
114880,2.591764155905045e-07
114912,3.146294930681067e-07
114944,3.211533845360599e-07
114976,3.2500841131257774e-07
115008,2.8438235989850554e-07
115040,3.6296559803521454e-07
115072,3.825372724390742e-07
115104,3.205603034935187e-07
115136,2.7252073904768154e-07
115168,2.9950592648330615e-07
115200,2.612521992393987e-07
115232,2.597694966330457e-07
115264,3.4873165301422575e-07
115296,3.0158171013220034e-07
115328,2.443493895269745e-07
115360,2.384185791015625e-07
115392,2.301154445059857e-07
115424,2.659968475797283e-07
115456,3.9528851485370995e-07
115488,3.7868224566255636e-07
115520,3.386492752910253e-07
115552,3.324219243443427e-07
115584,3.324219243443427e-07
115616,3.1433295254683616e-07
115648,3.0217479117474155e-07
115680,2.917958729302705e-07
115712,3.2204300609987174e-07
115744,2.9268549449408233e-07
115776,3.6237251699267333e-07
115808,3.086986826426947e-07
115840,2.698518743562461e-07
115872,2.6036257767558693e-07
115904,2.621418208032105e-07
115936,2.861616030261291e-07
115968,2.9298203501535294e-07
116000,3.095883042065065e-07
116032,3.5229013926947296e-07
116064,3.3716657268467235e-07
116096,2.790446305156347e-07
116128,2.5176290255873953e-07
116160,2.455355516120569e-07
116192,2.307085255485269e-07
116224,2.8705122458994094e-07
116256,2.9001662980264694e-07
116288,3.092917636852359e-07
116320,2.846789004197761e-07
116352,2.372324170164801e-07
116384,2.238880935593031e-07
116416,3.6474484116283817e-07
116448,3.4873165301422575e-07
116480,3.4635932884406096e-07
116512,4.148601892575696e-07
116544,4.23459864374417e-07
116576,3.9944008215149837e-07
116608,4.0388818997055734e-07
116640,3.709721921095208e-07
116672,4.124878650874048e-07
116704,3.3064268121671914e-07
116736,3.205603034935187e-07
116768,3.5110397718439054e-07
116800,4.261287290658524e-07
116832,4.2523910750204056e-07
116864,3.5584862552472017e-07
116896,3.4072505893991956e-07
116928,2.834927383346937e-07
116960,2.627349018457517e-07
116992,2.357497144101271e-07
117024,2.384185791015625e-07
117056,2.087645269745025e-07
117088,2.401978222291861e-07
117120,2.336739307612329e-07
117152,2.390116601441037e-07
117184,2.541352267289043e-07
117216,2.511698215161983e-07
117248,2.9594744022805894e-07
117280,2.998024670045767e-07
117312,2.876443056324821e-07
117344,2.9031317032391754e-07
117376,2.6332798288829293e-07
117408,2.508732809949277e-07
117440,2.742999821753051e-07
117472,2.336739307612329e-07
117504,2.164745805275381e-07
117536,2.372324170164801e-07
117568,2.523559836012807e-07
117600,2.422736058780803e-07
117632,2.8141695468579954e-07
117664,3.1996722245097755e-07
117696,3.0751252055761234e-07
117728,2.891270082388351e-07
117760,3.2797381652528374e-07
117792,2.645141449733753e-07
117824,3.003955480471179e-07
117856,3.208568440147893e-07
117888,3.3627695112086053e-07
117920,3.1581565515318913e-07
117952,2.9891284544076494e-07
117984,3.0247133169601215e-07
118016,3.208568440147893e-07
118048,2.7548614426038754e-07
118080,2.7252073904768154e-07
118112,3.1314679046175374e-07
118144,2.9238895397281173e-07
118176,2.704449553987873e-07
118208,3.267876544402013e-07
118240,3.976608390238748e-07
118272,3.6830332741808533e-07
118304,3.7453067836476794e-07
118336,4.47183106076065e-07
118368,3.4665586936533156e-07
118400,3.300496001741779e-07
118432,3.3509078903577816e-07
118464,3.7245489471587375e-07
118496,2.9298203501535294e-07
118528,2.947612781429765e-07
118560,3.6029673334377915e-07
118592,3.6000019282250854e-07
118624,3.3598041059958993e-07
118656,3.1285024994048313e-07
118688,3.5584862552472017e-07
118720,3.5940711177996733e-07
118752,3.205603034935187e-07
118784,3.502143556205787e-07
118816,3.3034614069544853e-07
118848,2.9327857553662354e-07
118880,3.146294930681067e-07
118912,3.9202656911973334e-07
118944,3.6296559803521454e-07
118976,3.3034614069544853e-07
119008,3.2322916818495416e-07
119040,2.571006319416103e-07
119072,2.805273331219877e-07
119104,2.772653873880111e-07
119136,2.473147947396805e-07
119168,2.511698215161983e-07
119200,2.366393359739389e-07
119232,2.467217136971393e-07
119264,2.197365262615147e-07
119296,2.396047411866449e-07
119328,2.947612781429765e-07
119360,3.6652408429046175e-07
119392,2.888304677175645e-07
119424,3.1640873619573034e-07
119456,3.5406938239709654e-07
119488,3.5584862552472017e-07
119520,3.4635932884406096e-07
119552,3.2233954662114234e-07
119584,3.4962127457803756e-07
119616,3.3598041059958993e-07
119648,3.5792440917361436e-07
119680,3.5970365230123793e-07
119712,3.0543673690871815e-07
119744,2.9861630491949434e-07
119776,2.742999821753051e-07
119808,3.0721598003634173e-07
119840,3.1670527671700095e-07
119872,2.775619279092817e-07
119904,2.597694966330457e-07
119936,3.033609532598239e-07
119968,2.674795501860813e-07
120000,2.5472830777144553e-07
120032,3.2589803287638956e-07
120064,3.6444830064156757e-07
120096,3.353873295570487e-07
120128,3.5703478760980254e-07
120160,3.1077446629158895e-07
120192,3.3805619424848416e-07
120224,3.3924235633356653e-07
120256,3.706756515882502e-07
120288,4.1070862195978116e-07
120320,3.475454909291433e-07
120352,3.7779262409874455e-07
120384,3.8431651556669776e-07
120416,3.238222492274953e-07
120448,2.8408581937723494e-07
120480,2.6925879331370493e-07
120512,2.615487397606693e-07
120544,3.4606278832279035e-07
120576,3.4517316675897854e-07
120608,3.125537094192125e-07
120640,2.7785846843055233e-07
120672,2.8645814354739973e-07
120704,3.1581565515318913e-07
120736,3.4517316675897854e-07
120768,3.677102463755442e-07
120800,3.3983543737610774e-07
120832,3.6029673334377915e-07
120864,3.6385521959902636e-07
120896,3.5258667979074356e-07
120928,4.181221349915462e-07
120960,3.6533792220537933e-07
120992,3.033609532598239e-07
121024,2.8942354876010573e-07
121056,3.1107100681285955e-07
121088,2.849754409410467e-07
121120,2.5769371298415153e-07
121152,2.550248482927161e-07
121184,2.452390110907863e-07
121216,2.912027918877293e-07
121248,2.834927383346937e-07
121280,2.882373866750233e-07
121312,2.9920938596203555e-07
121344,2.968370617918707e-07
121376,3.706756515882502e-07
121408,3.531797608332847e-07
121440,3.2174646557860113e-07
121472,2.600660371543163e-07
121504,2.659968475797283e-07
121536,3.1136754733413016e-07
121568,3.383527347697547e-07
121600,2.9831976439822373e-07
121632,2.914993324089999e-07
121664,2.912027918877293e-07
121696,2.820100357283407e-07
121728,2.3990128170791553e-07
121760,3.0721598003634173e-07
121792,2.639210639308341e-07
121824,3.000990075258473e-07
121856,2.920924134515411e-07
121888,4.1070862195978116e-07
121920,4.23459864374417e-07
121952,4.682374830862776e-07
121984,3.795718672263682e-07
122016,3.155191146319185e-07
122048,3.3894581581229593e-07
122080,3.4873165301422575e-07
122112,3.063263584725299e-07
122144,2.505767404736571e-07
122176,2.132126347935615e-07
122208,2.5176290255873953e-07
122240,2.7785846843055233e-07
122272,2.437563084844333e-07
122304,3.0395403430236513e-07
122336,2.998024670045767e-07
122368,2.7222419852641093e-07
122400,3.1018138524904773e-07
122432,3.119606283766713e-07
122464,2.740034416540345e-07
122496,2.716311174838697e-07
122528,2.473147947396805e-07
122560,2.120264727084791e-07
122592,2.075783648894201e-07
122624,2.511698215161983e-07
122656,2.253707961656561e-07
122688,2.375289575377507e-07
122720,2.888304677175645e-07
122752,3.5169705822693175e-07
122784,4.0537089257691037e-07
122816,4.356180257465116e-07
122848,3.3479424851450756e-07
122880,3.3123576225926035e-07
122912,2.6955533383497554e-07
122944,2.482044163034923e-07
122976,2.742999821753051e-07
123008,3.2827035704655435e-07
123040,2.9327857553662354e-07
123072,2.639210639308341e-07
123104,2.072818243681495e-07
123136,2.9624398074932955e-07
123168,2.627349018457517e-07
123200,2.9001662980264694e-07
123232,3.0543673690871815e-07
123264,2.9565089970678833e-07
123296,2.6362452340956353e-07
123328,2.858650625048585e-07
123360,2.713345769625991e-07
123392,3.4517316675897854e-07
123424,3.3805619424848416e-07
123456,2.935751160578941e-07
123488,3.0988484472777713e-07
123520,2.971336023131413e-07
123552,2.914993324089999e-07
123584,3.208568440147893e-07
123616,3.766064620136622e-07
123648,2.9565089970678833e-07
123680,3.3657349164213114e-07
123712,3.2500841131257774e-07
123744,3.2589803287638956e-07
123776,4.1100516248105177e-07
123808,3.5970365230123793e-07
123840,4.20494459161711e-07
123872,3.6622754376919115e-07
123904,3.8046148879017994e-07
123936,4.2820451271474656e-07
123968,4.1901175655535795e-07
124000,3.8935770442829794e-07
124032,4.1693597290646377e-07
124064,4.0715013570453395e-07
124096,3.2767727600401313e-07
124128,3.1107100681285955e-07
124160,3.066228989938005e-07
124192,3.119606283766713e-07
124224,3.3390462695069574e-07
124256,3.8401997504542715e-07
124288,2.802307926007171e-07
124320,2.909062513664587e-07
124352,2.790446305156347e-07
124384,2.9238895397281173e-07
124416,2.609556587181281e-07
124448,2.3041198502725629e-07
124480,2.974301428344119e-07
124512,2.3990128170791553e-07
124544,3.238222492274953e-07
124576,2.805273331219877e-07
124608,3.060298179512593e-07
124640,3.769030025349328e-07
124672,2.787480899943641e-07
124704,2.772653873880111e-07
124736,3.057332774299887e-07
124768,3.4309738311008435e-07
124800,2.974301428344119e-07
124832,2.914993324089999e-07
124864,2.615487397606693e-07
124896,2.651072260159165e-07
124928,2.920924134515411e-07
124960,2.7548614426038754e-07
124992,2.609556587181281e-07
125024,2.9238895397281173e-07
125056,3.2263608714241295e-07
125088,3.7304797575841497e-07
125120,3.3775965372721356e-07
125152,2.683691717498931e-07
125184,3.3153230278053095e-07
125216,3.620759764714028e-07
125248,2.7845154947309354e-07
125280,2.879408461537527e-07
125312,2.737069011327639e-07
125344,3.3775965372721356e-07
125376,3.0187825065347094e-07
125408,3.294565191316367e-07
125440,2.823065762496113e-07
125472,2.651072260159165e-07
125504,2.505767404736571e-07
125536,2.369358764952095e-07
125568,2.8378927885596433e-07
125600,2.742999821753051e-07
125632,2.3990128170791553e-07
125664,2.167711210488087e-07
125696,2.158814994849969e-07
125728,2.731138200902227e-07
125760,2.8378927885596433e-07
125792,2.8378927885596433e-07
125824,3.2767727600401313e-07
125856,3.6978603002443836e-07
125888,3.7186181367333254e-07
125920,3.1433295254683616e-07
125952,3.0425057482363573e-07
125984,3.1314679046175374e-07
126016,3.3687003216340174e-07
126048,3.3360808642942514e-07
126080,2.8972008928137633e-07
126112,2.6362452340956353e-07
126144,3.1373987150429495e-07
126176,2.828996572921525e-07
126208,3.8906116390702734e-07
126240,3.6830332741808533e-07
126272,3.680067868968148e-07
126304,3.739375973222268e-07
126336,3.1967068192970695e-07
126368,3.8787500182194497e-07
126400,3.5110397718439054e-07
126432,2.920924134515411e-07
126464,2.941681971004353e-07
126496,2.627349018457517e-07
126528,2.8675468406867033e-07
126560,2.852719814623173e-07
126592,2.437563084844333e-07
126624,2.473147947396805e-07
126656,2.799342520794465e-07
126688,2.9831976439822373e-07
126720,3.063263584725299e-07
126752,2.757826847816581e-07
126784,2.805273331219877e-07
126816,2.594729561117751e-07
126848,2.6925879331370493e-07
126880,2.579902535054221e-07
126912,3.119606283766713e-07
126944,3.445800857164373e-07
126976,2.971336023131413e-07
127008,3.2886343808909556e-07
127040,3.060298179512593e-07
127072,3.3627695112086053e-07
127104,3.063263584725299e-07
127136,2.8438235989850554e-07
127168,2.790446305156347e-07
127200,3.9588159589625116e-07
127232,3.8490959660923897e-07
127264,3.155191146319185e-07
127296,3.066228989938005e-07
127328,3.0395403430236513e-07
127360,3.0514019638744755e-07
127392,3.027678722172827e-07
127424,3.060298179512593e-07
127456,3.99736622672769e-07
127488,3.1403641202556555e-07
127520,3.2500841131257774e-07
127552,3.386492752910253e-07
127584,3.4398700467389617e-07
127616,3.066228989938005e-07
127648,3.3390462695069574e-07
127680,2.885339271962939e-07
127712,2.443493895269745e-07
127744,2.977266833556825e-07
127776,2.597694966330457e-07
127808,2.5472830777144553e-07
127840,2.298189039847151e-07
127872,2.710380364413285e-07
127904,2.740034416540345e-07
127936,2.330808497186917e-07
127968,2.286327418996327e-07
128000,3.155191146319185e-07
128032,3.383527347697547e-07
128064,2.775619279092817e-07
128096,2.689622527924343e-07
128128,2.473147947396805e-07
128160,2.704449553987873e-07
128192,3.386492752910253e-07
128224,3.0543673690871815e-07
128256,2.9831976439822373e-07
128288,2.6362452340956353e-07
128320,2.452390110907863e-07
128352,2.8408581937723494e-07
128384,3.4784203145041393e-07
128416,3.2827035704655435e-07
128448,3.4487662623770793e-07
128480,3.353873295570487e-07
128512,3.1344333098302434e-07
128544,3.2589803287638956e-07
128576,3.270841949614719e-07
128608,3.1433295254683616e-07
128640,4.23459864374417e-07
128672,3.7215835419460315e-07
128704,3.181879793233539e-07
128736,2.342670118037741e-07
128768,2.363427954526683e-07
128800,2.093576080170437e-07
128832,2.324877686761505e-07
128864,2.001648518576551e-07
128896,2.108403106233967e-07
128928,2.698518743562461e-07
128960,2.912027918877293e-07
128992,3.4873165301422575e-07
129024,2.7815500895182293e-07
129056,2.562110103777985e-07
129088,2.701484148775167e-07
129120,2.947612781429765e-07
129152,3.0543673690871815e-07
129184,3.327184648656133e-07
129216,3.178914388020833e-07
129248,3.8075802931145055e-07
129280,3.3420116747196635e-07
129312,2.9327857553662354e-07
129344,3.3064268121671914e-07
129376,2.9565089970678833e-07
129408,2.760792253029287e-07
129440,3.175948982808127e-07
129472,2.9594744022805894e-07
129504,2.6065911819685753e-07
129536,3.092917636852359e-07
129568,3.2322916818495416e-07
129600,2.805273331219877e-07
129632,3.4873165301422575e-07
129664,3.2827035704655435e-07
129696,3.1848451984462453e-07
129728,3.3182884330180156e-07
129760,3.155191146319185e-07
129792,2.9535435918551773e-07
129824,2.585833345479633e-07
129856,2.6925879331370493e-07
129888,2.348600928463153e-07
129920,3.149260335893773e-07
129952,2.861616030261291e-07
129984,2.9001662980264694e-07
130016,2.968370617918707e-07
130048,3.0425057482363573e-07
130080,3.2500841131257774e-07
130112,2.8408581937723494e-07
130144,2.947612781429765e-07
130176,2.467217136971393e-07
130208,2.556179293352573e-07
130240,2.9920938596203555e-07
130272,2.496871189098453e-07
130304,2.562110103777985e-07
130336,2.698518743562461e-07
130368,2.974301428344119e-07
130400,3.095883042065065e-07
130432,3.4695240988660217e-07
130464,3.2293262766368355e-07
130496,3.2204300609987174e-07
130528,2.740034416540345e-07
130560,2.757826847816581e-07
130592,3.1136754733413016e-07
130624,2.7548614426038754e-07
130656,2.8112041416452894e-07
130688,3.8490959660923897e-07
130720,3.4398700467389617e-07
130752,3.7037911106697957e-07
130784,3.4635932884406096e-07
130816,3.4784203145041393e-07
130848,3.7156527315206194e-07
130880,3.4398700467389617e-07
130912,3.2144992505733053e-07
130944,2.713345769625991e-07
130976,2.944647376217059e-07
131008,3.4932473405676696e-07
131040,3.208568440147893e-07
131072,3.178914388020833e-07
131104,2.9594744022805894e-07
131136,2.449424705695157e-07
131168,2.357497144101271e-07
131200,2.974301428344119e-07
131232,3.0840214212142415e-07
131264,2.707414959200579e-07
131296,2.541352267289043e-07
131328,2.935751160578941e-07
131360,3.205603034935187e-07
131392,3.2500841131257774e-07
131424,3.561451660459907e-07
131456,3.9914354163022776e-07
131488,4.999673188622318e-07
131520,3.8431651556669776e-07
131552,3.3924235633356653e-07
131584,3.300496001741779e-07
131616,3.1403641202556555e-07
131648,3.4487662623770793e-07
131680,4.3443186366142917e-07
131712,5.082704534578086e-07
131744,4.184186755128168e-07
131776,4.124878650874048e-07
131808,3.5347630135455533e-07
131840,3.3123576225926035e-07
131872,3.2322916818495416e-07
131904,2.562110103777985e-07
131936,2.8082387364325833e-07
131968,2.8408581937723494e-07
132000,2.657003070584577e-07
132032,2.393082006653743e-07
132064,2.0698528384687888e-07
132096,2.357497144101271e-07
132128,2.194399857402441e-07
132160,2.390116601441037e-07
132192,2.455355516120569e-07
132224,2.437563084844333e-07
132256,2.404943627504567e-07
132288,3.6682062481173236e-07
132320,3.9024732599210976e-07
132352,3.4280084258881375e-07
132384,3.2619457339766016e-07
132416,3.5406938239709654e-07
132448,3.356838700783193e-07
132480,3.2144992505733053e-07
132512,3.9825392006641595e-07
132544,3.736410568009562e-07
132576,3.3687003216340174e-07
132608,3.3746311320594295e-07
132640,3.324219243443427e-07
132672,3.205603034935187e-07
132704,2.998024670045767e-07
132736,2.9950592648330615e-07
132768,3.561451660459907e-07
132800,3.6711716533300296e-07
132832,3.086986826426947e-07
132864,3.3924235633356653e-07
132896,3.1967068192970695e-07
132928,2.968370617918707e-07
132960,2.796377115581759e-07
132992,2.482044163034923e-07
133024,2.772653873880111e-07
133056,2.535421456863631e-07
133088,2.369358764952095e-07
133120,2.0995068905958489e-07
133152,2.105437701021261e-07
133184,1.8948939309191348e-07
133216,2.295223634634445e-07
133248,2.8378927885596433e-07
133280,2.8082387364325833e-07
133312,2.831961978134231e-07
133344,2.7222419852641093e-07
133376,3.0158171013220034e-07
133408,3.3657349164213114e-07
133440,3.356838700783193e-07
133472,4.231633238531464e-07
133504,3.8105456983272115e-07
133536,4.0210894684293376e-07
133568,3.5733132813107314e-07
133600,3.2915997861036616e-07
133632,3.1729835775954216e-07
133664,3.7334451627968557e-07
133696,3.3716657268467235e-07
133728,2.909062513664587e-07
133760,2.9950592648330615e-07
133792,3.0543673690871815e-07
133824,2.790446305156347e-07
133856,2.579902535054221e-07
133888,2.909062513664587e-07
133920,3.152225741106479e-07
133952,2.9565089970678833e-07
133984,2.980232238769531e-07
134016,2.858650625048585e-07
134048,3.1937414140843634e-07
134080,2.737069011327639e-07
134112,2.9831976439822373e-07
134144,2.452390110907863e-07
134176,2.734103606114933e-07
134208,2.8378927885596433e-07
134240,2.9594744022805894e-07
134272,3.6059327386504975e-07
134304,2.8972008928137633e-07
134336,2.485009568247629e-07
134368,2.437563084844333e-07
134400,2.802307926007171e-07
134432,3.3924235633356653e-07
134464,3.442835451951667e-07
134496,3.0780906107888294e-07
134528,3.238222492274953e-07
134560,3.3212538382307216e-07
134592,3.2589803287638956e-07
134624,3.9617813641752176e-07
134656,3.531797608332847e-07
134688,3.3331154590815453e-07
134720,3.030644127385533e-07
134752,2.846789004197761e-07
134784,2.568040914203397e-07
134816,2.318946876336093e-07
134848,2.8645814354739973e-07
134880,3.003955480471179e-07
134912,2.974301428344119e-07
134944,2.980232238769531e-07
134976,2.769688468667405e-07
135008,2.9268549449408233e-07
135040,3.027678722172827e-07
135072,3.8135111035399176e-07
135104,3.9291619068354516e-07
135136,3.9291619068354516e-07
135168,3.3716657268467235e-07
135200,3.241187897487659e-07
135232,2.858650625048585e-07
135264,2.550248482927161e-07
135296,2.7815500895182293e-07
135328,2.6925879331370493e-07
135360,3.1611219567445974e-07
135392,3.6296559803521454e-07
135424,3.3627695112086053e-07
135456,2.917958729302705e-07
135488,2.876443056324821e-07
135520,2.944647376217059e-07
135552,2.971336023131413e-07
135584,3.0247133169601215e-07
135616,3.155191146319185e-07
135648,2.944647376217059e-07
135680,2.855685219835879e-07
135712,3.0543673690871815e-07
135744,3.009886290896591e-07
135776,3.152225741106479e-07
135808,4.006262442365808e-07
135840,4.29390674799829e-07
135872,4.554862406716418e-07
135904,3.8461305608796836e-07
135936,3.3212538382307216e-07
135968,3.798684077476388e-07
136000,4.0448127101309855e-07
136032,3.7245489471587375e-07
136064,3.2797381652528374e-07
136096,2.6332798288829293e-07
136128,3.000990075258473e-07
136160,2.7192765800514033e-07
136192,2.917958729302705e-07
136224,2.882373866750233e-07
136256,2.6658992862226954e-07
136288,3.033609532598239e-07
136320,2.8438235989850554e-07
136352,2.366393359739389e-07
136384,2.422736058780803e-07
136416,2.369358764952095e-07
136448,2.828996572921525e-07
136480,2.8438235989850554e-07
136512,3.3509078903577816e-07
136544,2.772653873880111e-07
136576,2.823065762496113e-07
136608,3.0543673690871815e-07
136640,2.621418208032105e-07
136672,2.9891284544076494e-07
136704,2.965405212706001e-07
136736,3.324219243443427e-07
136768,3.0247133169601215e-07
136800,2.493905783885747e-07
136832,2.0550258124052588e-07
136864,2.565075508990691e-07
136896,2.060956622830671e-07
136928,2.0787490541069067e-07
136960,2.671830096648107e-07
136992,2.5443176725017493e-07
137024,2.286327418996327e-07
137056,2.339704712825035e-07
137088,3.8075802931145055e-07
137120,3.6563446272664994e-07
137152,3.8995078547083916e-07
137184,3.9795737954514534e-07
137216,3.6948948950316775e-07
137248,3.3805619424848416e-07
137280,3.0751252055761234e-07
137312,2.502801999523865e-07
137344,2.443493895269745e-07
137376,2.618452802819399e-07
137408,2.582867940266927e-07
137440,2.858650625048585e-07
137472,2.9861630491949434e-07
137504,2.582867940266927e-07
137536,2.9327857553662354e-07
137568,2.823065762496113e-07
137600,2.594729561117751e-07
137632,2.562110103777985e-07
137664,3.006920885683885e-07
137696,2.817134952070701e-07
137728,2.559144698565279e-07
137760,2.909062513664587e-07
137792,3.060298179512593e-07
137824,3.2797381652528374e-07
137856,3.9350927172608637e-07
137888,3.3479424851450756e-07
137920,2.9031317032391754e-07
137952,2.520594430800101e-07
137984,2.947612781429765e-07
138016,3.6444830064156757e-07
138048,3.3093922173798974e-07
138080,3.383527347697547e-07
138112,2.912027918877293e-07
138144,3.3894581581229593e-07
138176,3.0543673690871815e-07
138208,2.793411710369053e-07
138240,3.386492752910253e-07
138272,3.5110397718439054e-07
138304,4.124878650874048e-07
138336,3.7453067836476794e-07
138368,3.9202656911973334e-07
138400,4.151567297788402e-07
138432,5.248767226489622e-07
138464,4.786164013307486e-07
138496,4.4332807929954717e-07
138528,3.650413816841088e-07
138560,4.691271046500894e-07
138592,4.243494859382288e-07
138624,3.7897878618382697e-07
138656,3.5970365230123793e-07
138688,3.5406938239709654e-07
138720,3.0217479117474155e-07
138752,2.597694966330457e-07
138784,2.861616030261291e-07
138816,3.680067868968148e-07
138848,2.677760907073519e-07
138880,2.855685219835879e-07
138912,2.327843091974211e-07
138944,2.582867940266927e-07
138976,3.0810560160015355e-07
139008,3.1640873619573034e-07
139040,3.1700181723827155e-07
139072,3.149260335893773e-07
139104,3.383527347697547e-07
139136,3.1433295254683616e-07
139168,3.3093922173798974e-07
139200,3.5466246343963775e-07
139232,3.4191122102500193e-07
139264,3.0217479117474155e-07
139296,2.906097108451881e-07
139328,3.1403641202556555e-07
139360,2.8378927885596433e-07
139392,3.6474484116283817e-07
139424,3.852061371305096e-07
139456,3.3953889685483714e-07
139488,4.02702027885475e-07
139520,3.5644170656726133e-07
139552,3.383527347697547e-07
139584,3.1314679046175374e-07
139616,2.7785846843055233e-07
139648,2.407909032717273e-07
139680,2.505767404736571e-07
139712,2.464251731758687e-07
139744,2.799342520794465e-07
139776,2.639210639308341e-07
139808,3.2797381652528374e-07
139840,2.888304677175645e-07
139872,3.1581565515318913e-07
139904,3.0810560160015355e-07
139936,2.520594430800101e-07
139968,2.476113352609511e-07
140000,2.769688468667405e-07
140032,2.416805248355391e-07
140064,2.0105447342146688e-07
140096,1.7317966442203048e-07
140128,2.686657122711637e-07
140160,2.366393359739389e-07
140192,2.390116601441037e-07
140224,2.449424705695157e-07
140256,3.330150053868839e-07
140288,3.0514019638744755e-07
140320,3.4072505893991956e-07
140352,3.3153230278053095e-07
140384,3.4546970728024914e-07
140416,3.1107100681285955e-07
140448,3.270841949614719e-07
140480,4.1130170300232237e-07
140512,3.766064620136622e-07
140544,3.2886343808909556e-07
140576,2.8645814354739973e-07
140608,3.6266905751394394e-07
140640,3.4250430206754314e-07
140672,3.2856689756782495e-07
140704,3.0810560160015355e-07
140736,3.1047792577031834e-07
140768,3.1047792577031834e-07
140800,2.407909032717273e-07
140832,2.413839843142685e-07
140864,2.212192288678677e-07
140896,2.473147947396805e-07
140928,2.479078757822217e-07
140960,2.8705122458994094e-07
140992,3.5288322031201417e-07
141024,3.9795737954514534e-07
141056,3.8075802931145055e-07
141088,3.5792440917361436e-07
141120,3.531797608332847e-07
141152,3.3983543737610774e-07
141184,2.879408461537527e-07
141216,3.0454711534490634e-07
141248,2.909062513664587e-07
141280,2.508732809949277e-07
141312,2.6332798288829293e-07
141344,3.3182884330180156e-07
141376,4.44217700863359e-07
141408,3.5673824708853193e-07
141440,3.027678722172827e-07
141472,3.3034614069544853e-07
141504,3.095883042065065e-07
141536,2.8112041416452894e-07
141568,3.0454711534490634e-07
141600,2.9861630491949434e-07
141632,3.060298179512593e-07
141664,2.609556587181281e-07
141696,2.532456051650925e-07
141728,2.375289575377507e-07
141760,2.324877686761505e-07
141792,2.250742556443855e-07
141824,2.1143339166593789e-07
141856,2.5443176725017493e-07
141888,3.2144992505733053e-07
141920,3.0187825065347094e-07
141952,2.763757658241993e-07
141984,2.422736058780803e-07
142016,2.588798750692339e-07
142048,2.511698215161983e-07
142080,3.1907760088716574e-07
142112,3.0543673690871815e-07
142144,4.4303153877827657e-07
142176,4.365076473103234e-07
142208,3.946954338111688e-07
142240,4.000331631940396e-07
142272,3.7749608357747394e-07
142304,3.7838570514128576e-07
142336,4.178255944702756e-07
142368,3.6948948950316775e-07
142400,3.3687003216340174e-07
142432,2.944647376217059e-07
142464,2.677760907073519e-07
142496,2.757826847816581e-07
142528,2.591764155905045e-07
142560,2.861616030261291e-07
142592,3.7571684044985036e-07
142624,3.175948982808127e-07
142656,3.5525554448217896e-07
142688,3.6622754376919115e-07
142720,3.6859986793935594e-07
142752,3.3805619424848416e-07
142784,2.689622527924343e-07
142816,2.2744657981455029e-07
142848,2.8734776511121154e-07
